Block number,Coinbase emission,Total fees
1354,17569484343351,0
1355,17569467587785,0
1356,17569450832235,0
1357,17569434076701,0
1358,17569417321183,0
1359,17569400565681,0
1360,17569383810195,0
1361,17569367054724,0
1362,17569350299270,0
1363,17569333543832,0
1364,17569316788410,0
1365,17569300033004,0
1366,17569283277614,0
1367,17569266522239,0
1368,17569249766881,0
1369,17569233011539,0
1370,17569216256213,0
1371,17569199500902,0
1372,17569182745608,0
1373,17569165990330,0
1374,17569149235067,0
1375,17569132479821,0
1376,17569115724591,0
1377,17569098969376,0
1378,17569082214178,0
1379,17569065458995,0
1380,17569048703829,0
1381,17569031948678,0
1382,17569015193544,0
1383,17568998438425,0
1384,17568981683323,0
1385,17568964928236,0
1386,17568948173165,0
1387,17568931418111,0
1388,17568914663072,0
1389,17568897908049,0
1390,17568881153043,0
1391,17568864398052,0
1392,17568847643077,0
1393,17568830888118,0
1394,17568814133176,0
1395,17568797378249,0
1396,17568780623338,0
1397,17568763868443,0
1398,17568747113564,0
1399,17568730358701,0
1400,17568713603854,0
1401,17568696849023,0
1402,17568680094209,0
1403,17568663339410,0
1404,17568646584627,0
1405,17568629829860,0
1406,17568613075108,0
1407,17568596320373,0
1408,17568579565654,0
1409,17568562810951,0
1410,17568546056264,0
1411,17568529301593,0
1412,17568512546938,0
1413,17568495792299,0
1414,17568479037675,0
1415,17568462283068,0
1416,17568445528477,0
1417,17568428773902,0
1418,17568412019342,0
1419,17568395264799,0
1420,17568378510272,0
1421,17568361755760,0
1422,17568345001265,0
1423,17568328246785,0
1424,17568311492322,0
1425,17568294737875,0
1426,17568277983443,0
1427,17568261229028,0
1428,17568244474628,0
1429,17568227720245,0
1430,17568210965877,0
1431,17568194211525,0
1432,17568177457190,0
1433,17568160702870,0
1434,17568143948567,0
1435,17568127194279,0
1436,17568110440007,0
1437,17568093685751,0
1438,17568076931512,0
1439,17568060177288,0
1440,17568043423080,0
1441,17568026668888,0
1442,17568009914713,0
1443,17567993160553,0
1444,17567976406409,0
1445,17567959652281,0
1446,17567942898169,0
1447,17567926144073,0
1448,17567909389993,0
1449,17567892635929,0
1450,17567875881881,0
1451,17567859127849,0
1452,17567842373833,0
1453,17567825619833,0
1454,17567808865849,0
1455,17567792111881,0
1456,17567775357929,0
1457,17567758603993,0
1458,17567741850072,0
1459,17567725096168,0
1460,17567708342280,0
1461,17567691588408,0
1462,17567674834551,0
1463,17567658080711,0
1464,17567641326887,0
1465,17567624573078,0
1466,17567607819286,0
1467,17567591065510,0
1468,17567574311749,0
1469,17567557558005,0
1470,17567540804276,0
1471,17567524050564,0
1472,17567507296868,0
1473,17567490543187,0
1474,17567473789522,0
1475,17567457035874,0
1476,17567440282241,0
1477,17567423528625,0
1478,17567406775024,0
1479,17567390021439,0
1480,17567373267871,0
1481,17567356514318,0
1482,17567339760781,0
1483,17567323007261,0
1484,17567306253756,0
1485,17567289500267,0
1486,17567272746794,0
1487,17567255993337,0
1488,17567239239897,0
1489,17567222486472,0
1490,17567205733063,0
1491,17567188979670,0
1492,17567172226293,0
1493,17567155472932,0
1494,17567138719587,0
1495,17567121966258,0
1496,17567105212945,0
1497,17567088459648,0
1498,17567071706367,0
1499,17567054953102,0
1500,17567038199853,0
1501,17567021446620,0
1502,17567004693402,0
1503,17566987940201,0
1504,17566971187016,0
1505,17566954433847,0
1506,17566937680693,0
1507,17566920927556,0
1508,17566904174435,0
1509,17566887421330,0
1510,17566870668240,0
1511,17566853915167,0
1512,17566837162109,0
1513,17566820409068,0
1514,17566803656043,0
1515,17566786903033,0
1516,17566770150040,0
1517,17566753397062,0
1518,17566736644100,0
1519,17566719891155,0
1520,17566703138225,0
1521,17566686385312,0
1522,17566669632414,0
1523,17566652879532,0
1524,17566636126667,0
1525,17566619373817,0
1526,17566602620983,0
1527,17566585868166,0
1528,17566569115364,0
1529,17566552362578,0
1530,17566535609808,0
1531,17566518857054,0
1532,17566502104317,0
1533,17566485351595,0
1534,17566468598889,0
1535,17566451846199,0
1536,17566435093525,0
1537,17566418340867,0
1538,17566401588225,0
1539,17566384835599,0
1540,17566368082989,0
1541,17566351330395,0
1542,17566334577817,0
1543,17566317825255,0
1544,17566301072708,0
1545,17566284320178,0
1546,17566267567664,0
1547,17566250815166,0
1548,17566234062684,0
1549,17566217310217,0
1550,17566200557767,0
1551,17566183805333,0
1552,17566167052914,0
1553,17566150300512,0
1554,17566133548126,0
1555,17566116795755,0
1556,17566100043401,0
1557,17566083291062,0
1558,17566066538740,0
1559,17566049786433,0
1560,17566033034143,0
1561,17566016281868,0
1562,17565999529610,0
1563,17565982777367,0
1564,17565966025141,0
1565,17565949272930,0
1566,17565932520735,0
1567,17565915768557,0
1568,17565899016394,0
1569,17565882264247,0
1570,17565865512116,0
1571,17565848760002,0
1572,17565832007903,0
1573,17565815255820,0
1574,17565798503753,0
1575,17565781751702,0
1576,17565764999667,0
1577,17565748247648,0
1578,17565731495645,0
1579,17565714743658,0
1580,17565697991687,0
1581,17565681239732,0
1582,17565664487793,0
1583,17565647735870,0
1584,17565630983963,0
1585,17565614232072,0
1586,17565597480197,0
1587,17565580728338,0
1588,17565563976495,0
1589,17565547224667,0
1590,17565530472856,0
1591,17565513721061,0
1592,17565496969282,0
1593,17565480217518,0
1594,17565463465771,0
1595,17565446714039,0
1596,17565429962324,0
1597,17565413210625,0
1598,17565396458941,0
1599,17565379707274,0
1600,17565362955622,0
1601,17565346203987,0
1602,17565329452367,0
1603,17565312700764,0
1604,17565295949176,0
1605,17565279197605,0
1606,17565262446049,0
1607,17565245694509,0
1608,17565228942986,0
1609,17565212191478,0
1610,17565195439986,0
1611,17565178688510,0
1612,17565161937051,0
1613,17565145185607,0
1614,17565128434179,0
1615,17565111682767,0
1616,17565094931371,0
1617,17565078179991,0
1618,17565061428627,0
1619,17565044677279,0
1620,17565027925947,0
1621,17565011174631,0
1622,17564994423331,0
1623,17564977672047,0
1624,17564960920779,0
1625,17564944169527,0
1626,17564927418291,0
1627,17564910667071,0
1628,17564893915867,0
1629,17564877164679,0
1630,17564860413506,0
1631,17564843662350,0
1632,17564826911210,0
1633,17564810160086,0
1634,17564793408977,0
1635,17564776657885,0
1636,17564759906809,0
1637,17564743155748,0
1638,17564726404704,0
1639,17564709653675,0
1640,17564692902663,0
1641,17564676151666,0
1642,17564659400686,0
1643,17564642649721,0
1644,17564625898773,0
1645,17564609147840,0
1646,17564592396923,0
1647,17564575646023,0
1648,17564558895138,0
1649,17564542144269,0
1650,17564525393417,0
1651,17564508642580,0
1652,17564491891759,0
1653,17564475140954,0
1654,17564458390166,0
1655,17564441639393,0
1656,17564424888636,0
1657,17564408137895,0
1658,17564391387170,0
1659,17564374636461,0
1660,17564357885768,0
1661,17564341135091,0
1662,17564324384430,0
1663,17564307633785,0
1664,17564290883156,0
1665,17564274132543,0
1666,17564257381946,0
1667,17564240631365,0
1668,17564223880799,0
1669,17564207130250,0
1670,17564190379717,0
1671,17564173629200,0
1672,17564156878698,0
1673,17564140128213,0
1674,17564123377744,0
1675,17564106627290,0
1676,17564089876853,0
1677,17564073126432,0
1678,17564056376026,0
1679,17564039625637,0
1680,17564022875263,0
1681,17564006124906,0
1682,17563989374564,0
1683,17563972624239,0
1684,17563955873929,0
1685,17563939123635,0
1686,17563922373358,0
1687,17563905623096,0
1688,17563888872850,0
1689,17563872122621,0
1690,17563855372407,0
1691,17563838622209,0
1692,17563821872027,0
1693,17563805121862,0
1694,17563788371712,0
1695,17563771621578,0
1696,17563754871460,0
1697,17563738121358,0
1698,17563721371272,0
1699,17563704621202,0
1700,17563687871148,0
1701,17563671121110,0
1702,17563654371088,0
1703,17563637621082,0
1704,17563620871092,0
1705,17563604121118,0
1706,17563587371160,0
1707,17563570621217,0
1708,17563553871291,0
1709,17563537121381,0
1710,17563520371487,0
1711,17563503621608,0
1712,17563486871746,0
1713,17563470121900,0
1714,17563453372069,0
1715,17563436622255,0
1716,17563419872457,0
1717,17563403122674,0
1718,17563386372908,0
1719,17563369623157,0
1720,17563352873423,0
1721,17563336123704,0
1722,17563319374002,0
1723,17563302624315,0
1724,17563285874644,0
1725,17563269124990,0
1726,17563252375351,0
1727,17563235625728,0
1728,17563218876122,0
1729,17563202126531,0
1730,17563185376956,0
1731,17563168627397,0
1732,17563151877854,0
1733,17563135128328,0
1734,17563118378817,0
1735,17563101629322,0
1736,17563084879843,0
1737,17563068130380,0
1738,17563051380933,0
1739,17563034631502,0
1740,17563017882087,0
1741,17563001132688,0
1742,17562984383305,0
1743,17562967633938,0
1744,17562950884586,0
1745,17562934135251,0
1746,17562917385932,0
1747,17562900636629,0
1748,17562883887342,0
1749,17562867138070,0
1750,17562850388815,0
1751,17562833639576,0
1752,17562816890352,0
1753,17562800141145,0
1754,17562783391953,0
1755,17562766642778,0
1756,17562749893618,0
1757,17562733144475,0
1758,17562716395347,0
1759,17562699646236,0
1760,17562682897140,0
1761,17562666148061,0
1762,17562649398997,0
1763,17562632649949,0
1764,17562615900918,0
1765,17562599151902,0
1766,17562582402902,0
1767,17562565653919,0
1768,17562548904951,0
1769,17562532155999,0
1770,17562515407063,0
1771,17562498658143,0
1772,17562481909239,0
1773,17562465160351,0
1774,17562448411479,0
1775,17562431662623,0
1776,17562414913783,0
1777,17562398164959,0
1778,17562381416151,0
1779,17562364667359,0
1780,17562347918583,0
1781,17562331169823,0
1782,17562314421079,0
1783,17562297672351,0
1784,17562280923638,0
1785,17562264174942,0
1786,17562247426262,0
1787,17562230677598,0
1788,17562213928949,0
1789,17562197180317,0
1790,17562180431700,0
1791,17562163683100,0
1792,17562146934516,0
1793,17562130185947,0
1794,17562113437395,0
1795,17562096688858,0
1796,17562079940338,0
1797,17562063191833,0
1798,17562046443344,0
1799,17562029694872,0
1800,17562012946415,0
1801,17561996197974,0
1802,17561979449550,0
1803,17561962701141,0
1804,17561945952748,0
1805,17561929204371,0
1806,17561912456010,0
1807,17561895707666,0
1808,17561878959337,0
1809,17561862211024,0
1810,17561845462727,0
1811,17561828714446,0
1812,17561811966181,0
1813,17561795217932,0
1814,17561778469699,0
1815,17561761721482,0
1816,17561744973281,0
1817,17561728225096,0
1818,17561711476926,0
1819,17561694728773,0
1820,17561677980636,0
1821,17561661232515,0
1822,17561644484409,0
1823,17561627736320,0
1824,17561610988247,0
1825,17561594240189,0
1826,17561577492148,0
1827,17561560744123,0
1828,17561543996113,0
1829,17561527248120,0
1830,17561510500142,0
1831,17561493752181,0
1832,17561477004235,0
1833,17561460256306,0
1834,17561443508392,0
1835,17561426760494,1000000
1836,17561410012613,0
1837,17561393264747,0
1838,17561376516897,0
1839,17561359769064,0
1840,17561343021246,0
1841,17561326273444,0
1842,17561309525658,0
1843,17561292777888,0
1844,17561276030134,0
1845,17561259282397,0
1846,17561242534675,0
1847,17561225786969,0
1848,17561209039279,0
1849,17561192291605,0
1850,17561175543947,0
1851,17561158796304,0
1852,17561142048678,0
1853,17561125301068,0
1854,17561108553474,0
1855,17561091805896,0
1856,17561075058334,0
1857,17561058310787,0
1858,17561041563257,0
1859,17561024815743,0
1860,17561008068244,0
1861,17560991320762,0
1862,17560974573296,0
1863,17560957825845,0
1864,17560941078411,0
1865,17560924330992,0
1866,17560907583590,0
1867,17560890836203,0
1868,17560874088833,0
1869,17560857341478,0
1870,17560840594140,0
1871,17560823846817,0
1872,17560807099510,0
1873,17560790352219,0
1874,17560773604945,0
1875,17560756857686,0
1876,17560740110443,0
1877,17560723363216,0
1878,17560706616006,0
1879,17560689868811,0
1880,17560673121632,0
1881,17560656374469,0
1882,17560639627322,0
1883,17560622880191,0
1884,17560606133076,0
1885,17560589385977,0
1886,17560572638894,0
1887,17560555891827,0
1888,17560539144775,0
1889,17560522397740,0
1890,17560505650721,0
1891,17560488903718,0
1892,17560472156731,0
1893,17560455409759,0
1894,17560438662804,0
1895,17560421915865,0
1896,17560405168941,0
1897,17560388422034,0
1898,17560371675143,0
1899,17560354928267,0
1900,17560338181408,0
1901,17560321434564,0
1902,17560304687737,0
1903,17560287940925,0
1904,17560271194129,0
1905,17560254447350,0
1906,17560237700586,0
1907,17560220953838,0
1908,17560204207107,0
1909,17560187460391,0
1910,17560170713691,0
1911,17560153967007,0
1912,17560137220340,0
1913,17560120473688,0
1914,17560103727052,0
1915,17560086980432,0
1916,17560070233828,0
1917,17560053487240,0
1918,17560036740668,0
1919,17560019994112,0
1920,17560003247572,0
1921,17559986501048,0
1922,17559969754540,0
1923,17559953008047,0
1924,17559936261571,0
1925,17559919515111,0
1926,17559902768667,0
1927,17559886022239,0
1928,17559869275826,0
1929,17559852529430,0
1930,17559835783050,0
1931,17559819036685,0
1932,17559802290337,0
1933,17559785544004,0
1934,17559768797688,0
1935,17559752051387,0
1936,17559735305103,0
1937,17559718558834,0
1938,17559701812582,0
1939,17559685066345,0
1940,17559668320124,0
1941,17559651573920,0
1942,17559634827731,0
1943,17559618081558,0
1944,17559601335401,0
1945,17559584589261,0
1946,17559567843136,0
1947,17559551097027,0
1948,17559534350934,0
1949,17559517604857,0
1950,17559500858796,0
1951,17559484112751,0
1952,17559467366722,0
1953,17559450620709,0
1954,17559433874712,0
1955,17559417128731,0
1956,17559400382766,0
1957,17559383636817,0
1958,17559366890884,0
1959,17559350144966,0
1960,17559333399065,0
1961,17559316653180,0
1962,17559299907311,0
1963,17559283161457,0
1964,17525039498439,2000000
1965,17559249702440,0
1966,17559232956634,0
1967,17559216210845,0
1968,17559199465071,0
1969,17559182719314,0
1970,17559165973572,0
1971,17559149227847,0
1972,17559132482137,0
1973,17559115736443,0
1974,17559098990766,0
1975,17559082245104,0
1976,17559065499458,0
1977,17559048753828,0
1978,17559032008214,0
1979,17559015262617,0
1980,17558998517035,0
1981,17558981771469,0
1982,17558965025919,0
1983,17558948280385,0
1984,17558931534867,0
1985,17558914789365,0
1986,17558898043879,0
1987,17558881298409,0
1988,17558864552955,0
1989,17558847807517,0
1990,17558831062094,0
1991,17558814316688,0
1992,17558797571298,0
1993,17558780825924,0
1994,17558764080565,0
1995,17558747335223,0
1996,17558730589897,0
1997,17558713844586,0
1998,17558697099292,0
1999,17558680354013,0
2000,17558663608751,0
2001,17558646863504,0
2002,17558630118274,0
2003,17558613373059,0
2004,17558596627861,0
2005,17558579882678,0
2006,17558563137511,0
2007,17558546392361,0
2008,17558529647226,0
2009,17558512902107,0
2010,17558496157004,0
2011,17558479411918,0
2012,17558462666847,0
2013,17558445921792,0
2014,17558429176753,0
2015,17558412431730,0
2016,17558395686723,0
2017,17558378941732,0
2018,17558362196757,0
2019,17558345451798,0
2020,17558328706855,0
2021,17558311961928,0
2022,17558295217016,0
2023,17558278472121,0
2024,17558261727242,0
2025,17558244982379,0
2026,17558228237532,0
2027,17558211492700,0
2028,17558194747885,0
2029,17558178003086,0
2030,17558161258302,0
2031,17558144513535,2029579
2032,14539277699050,1000000
2033,17558113903047,1000000
2034,3942559047403,2000000
2035,17558093398408,0
2036,17558076653705,0
2037,17558059909018,0
2038,17558043164348,0
2039,17558026419693,0
2040,17558009675054,0
2041,17557992930431,0
2042,17557976185824,0
2043,17557959441233,0
2044,17557942696658,0
2045,17557925952099,0
2046,17557909207556,0
2047,17557892463029,0
2048,17557875718518,0
2049,17557858974023,0
2050,17557842229544,0
2051,17557825485081,0
2052,17557808740633,0
2053,16155082040783,2000000
2054,17557776589515,0
2055,17557759845115,0
2056,17557743100730,0
2057,17557726356362,0
2058,17557709612009,0
2059,17557692867672,0
2060,17557676123351,0
2061,17557659379047,0
2062,17557642634758,0
2063,17557625890485,0
2064,17557609146228,0
2065,17557592401987,0
2066,17557575657762,0
2067,17557558913553,0
2068,17557542169360,0
2069,17557525425183,0
2070,17557508681022,0
2071,17557491936877,0
2072,17557475192748,0
2073,17557458448635,0
2074,17557441704538,0
2075,17557424960456,0
2076,17557408216391,0
2077,17557391472342,0
2078,17557374728309,0
2079,17557357984291,0
2080,17557341240290,0
2081,17557324496305,0
2082,17557307752335,0
2083,17557291008382,0
2084,17557274264444,0
2085,17557257520523,0
2086,17557240776617,0
2087,17557224032727,0
2088,17557207288854,0
2089,17557190544996,0
2090,17557173801154,0
